Jahr,Note,Bundesland,Anzahl
2017,2.9,SL,195
2017,3,SL,188
2017,3.1,SL,171
2017,3.2,SL,150
2017,3.3,SL,91
2017,3.4,SL,61
2017,3.5,SL,24
2017,3.6,SL,6
2017,3.7,SL,2
2017,3.8,SL,1
2017,3.9,SL,0
2017,4,SL,0
2017,1,SN,255
2017,1.1,SN,166
2017,1.2,SN,212
2017,1.3,SN,265
2017,1.4,SN,352
2017,1.5,SN,415
2017,1.6,SN,432
2017,1.7,SN,535
2017,1.8,SN,589
2017,1.9,SN,637
2017,2,SN,653
2017,2.1,SN,675
2017,2.2,SN,662
2017,2.3,SN,726
2017,2.4,SN,694
2017,2.5,SN,688
2017,2.6,SN,729
2017,2.7,SN,635
2017,2.8,SN,662
2017,2.9,SN,536
2017,3,SN,503
2017,3.1,SN,459
2017,3.2,SN,345
2017,3.3,SN,263
2017,3.4,SN,176
2017,3.5,SN,81
2017,3.6,SN,27
2017,3.7,SN,7
2017,3.8,SN,0
2017,3.9,SN,0
2017,4,SN,1
2017,1,ST,123
2017,1.1,ST,85
2017,1.2,ST,122
2017,1.3,ST,131
2017,1.4,ST,126
2017,1.5,ST,162
2017,1.6,ST,195
2017,1.7,ST,234
2017,1.8,ST,230
2017,1.9,ST,265
2017,2,ST,259
2017,2.1,ST,259
2017,2.2,ST,310
2017,2.3,ST,320
2017,2.4,ST,298
2017,2.5,ST,310
2017,2.6,ST,281
2017,2.7,ST,329
2017,2.8,ST,281
2017,2.9,ST,264
2017,3,ST,265
2017,3.1,ST,248
2017,3.2,ST,202
2017,3.3,ST,128
2017,3.4,ST,105
2017,3.5,ST,38
2017,3.6,ST,7
2017,3.7,ST,2
2017,3.8,ST,0
2017,3.9,ST,0
2017,4,ST,0
2017,1,TH,169
2017,1.1,TH,121
2017,1.2,TH,161
2017,1.3,TH,215
2017,1.4,TH,234
2017,1.5,TH,253
2017,1.6,TH,288
2017,1.7,TH,307
2017,1.8,TH,344
2017,1.9,TH,348
2017,2,TH,344
2017,2.1,TH,397
2017,2.2,TH,368
2017,2.3,TH,387
2017,2.4,TH,359
2017,2.5,TH,360
2017,2.6,TH,352
2017,2.7,TH,339
2017,2.8,TH,296
2017,2.9,TH,259
2017,3,TH,184
2017,3.1,TH,161
2017,3.2,TH,161
2017,3.3,TH,96
2017,3.4,TH,60
2017,3.5,TH,29
2017,3.6,TH,9
2017,3.7,TH,5
2017,3.8,TH,1
2017,3.9,TH,0
2017,4,TH,1
2018,1,BB,237
2018,1.1,BB,158
2018,1.2,BB,186
2018,1.3,BB,199
2018,1.4,BB,281
2018,1.5,BB,306
2018,1.6,BB,318
2018,1.7,BB,355
2018,1.8,BB,420
2018,1.9,BB,478
2018,2,BB,459
2018,2.1,BB,482
2018,2.2,BB,577
2018,2.3,BB,546
2018,2.4,BB,542
2018,2.5,BB,532
2018,2.6,BB,587
2018,2.7,BB,532
2018,2.8,BB,531
2018,2.9,BB,467
2018,3,BB,429
2018,3.1,BB,401
2018,3.2,BB,317
2018,3.3,BB,187
2018,3.4,BB,131
2018,3.5,BB,45
2018,3.6,BB,27
2018,3.7,BB,1
2018,3.8,BB,1
2018,3.9,BB,1
2018,4,BB,0
2018,1,BE,286
2018,1.1,BE,186
2018,1.2,BE,282
2018,1.3,BE,307
2018,1.4,BE,364
2018,1.5,BE,444
2018,1.6,BE,475
2018,1.7,BE,530
2018,1.8,BE,609
2018,1.9,BE,654
2018,2,BE,624
2018,2.1,BE,732
2018,2.2,BE,760
2018,2.3,BE,792
2018,2.4,BE,828
2018,2.5,BE,928
2018,2.6,BE,911
2018,2.7,BE,971
2018,2.8,BE,915
2018,2.9,BE,951
2018,3,BE,923
2018,3.1,BE,830
2018,3.2,BE,755
2018,3.3,BE,591
2018,3.4,BE,442
2018,3.5,BE,270
2018,3.6,BE,109
2018,3.7,BE,41
2018,3.8,BE,7
2018,3.9,BE,4
2018,4,BE,1
2018,1,BW,726
2018,1.1,BW,476
2018,1.2,BW,690
2018,1.3,BW,826
2018,1.4,BW,1025
2018,1.5,BW,1216
2018,1.6,BW,1425
2018,1.7,BW,1587
2018,1.8,BW,1814
2018,1.9,BW,2041
2018,2,BW,2059
2018,2.1,BW,2349
2018,2.2,BW,2426
2018,2.3,BW,2525
2018,2.4,BW,2639
2018,2.5,BW,2765
2018,2.6,BW,2758
2018,2.7,BW,2785
2018,2.8,BW,2688
2018,2.9,BW,2669
2018,3,BW,2482
2018,3.1,BW,2267
2018,3.2,BW,2136
2018,3.3,BW,1873
2018,3.4,BW,1421
2018,3.5,BW,1004
2018,3.6,BW,497
2018,3.7,BW,140
2018,3.8,BW,26
2018,3.9,BW,2
2018,4,BW,2
2018,1,BY,935
2018,1.1,BY,550
2018,1.2,BY,752
2018,1.3,BY,928
2018,1.4,BY,1032
2018,1.5,BY,1247
2018,1.6,BY,1485
2018,1.7,BY,1748
2018,1.8,BY,1871
2018,1.9,BY,2049
2018,2,BY,2029
2018,2.1,BY,2158
2018,2.2,BY,2399
2018,2.3,BY,2352
2018,2.4,BY,2393
2018,2.5,BY,2419
2018,2.6,BY,2206
2018,2.7,BY,2379
2018,2.8,BY,2216
2018,2.9,BY,1996
2018,3,BY,1918
2018,3.1,BY,1468
2018,3.2,BY,1397
2018,3.3,BY,1018
2018,3.4,BY,672
2018,3.5,BY,436
2018,3.6,BY,134
2018,3.7,BY,58
2018,3.8,BY,17
2018,3.9,BY,9
2018,4,BY,20
2018,1,HB,61
2018,1.1,HB,47
2018,1.2,HB,52
2018,1.3,HB,56
2018,1.4,HB,82
2018,1.5,HB,83
2018,1.6,HB,77
2018,1.7,HB,98
2018,1.8,HB,80
2018,1.9,HB,103
2018,2,HB,104
2018,2.1,HB,109
2018,2.2,HB,134
2018,2.3,HB,104
2018,2.4,HB,120
2018,2.5,HB,141
2018,2.6,HB,140
2018,2.7,HB,121
2018,2.8,HB,140
2018,2.9,HB,169
2018,3,HB,111
2018,3.1,HB,126
2018,3.2,HB,126
2018,3.3,HB,115
2018,3.4,HB,99
2018,3.5,HB,63
2018,3.6,HB,25
2018,3.7,HB,6
2018,3.8,HB,3
2018,3.9,HB,0
2018,4,HB,4
2018,1,HE,497
2018,1.1,HE,312
2018,1.2,HE,416
2018,1.3,HE,473
2018,1.4,HE,591
2018,1.5,HE,691
2018,1.6,HE,788
2018,1.7,HE,849
2018,1.8,HE,884
2018,1.9,HE,1046
2018,2,HE,1029
2018,2.1,HE,1052
2018,2.2,HE,1099
2018,2.3,HE,1225
2018,2.4,HE,1232
2018,2.5,HE,1244
2018,2.6,HE,1267
2018,2.7,HE,1288
2018,2.8,HE,1239
2018,2.9,HE,1272
2018,3,HE,1154
2018,3.1,HE,1115
2018,3.2,HE,1006
2018,3.3,HE,826
2018,3.4,HE,695
2018,3.5,HE,431
2018,3.6,HE,247
2018,3.7,HE,91
2018,3.8,HE,22
2018,3.9,HE,0
2018,4,HE,0
2018,1,HH,159
2018,1.1,HH,114
2018,1.2,HH,126
2018,1.3,HH,175
2018,1.4,HH,203
2018,1.5,HH,272
2018,1.6,HH,312
2018,1.7,HH,311
2018,1.8,HH,338
2018,1.9,HH,384
2018,2,HH,417
2018,2.1,HH,405
2018,2.2,HH,438
2018,2.3,HH,465
2018,2.4,HH,453
2018,2.5,HH,511
2018,2.6,HH,446
2018,2.7,HH,519
2018,2.8,HH,499
2018,2.9,HH,494
2018,3,HH,454
2018,3.1,HH,442
2018,3.2,HH,368
2018,3.3,HH,349
2018,3.4,HH,250
2018,3.5,HH,188
2018,3.6,HH,92
2018,3.7,HH,32
2018,3.8,HH,2
2018,3.9,HH,0
2018,4,HH,0
2018,1,MV,114
2018,1.1,MV,78
2018,1.2,MV,116
2018,1.3,MV,113
2018,1.4,MV,140
2018,1.5,MV,157
2018,1.6,MV,168
2018,1.7,MV,200
2018,1.8,MV,191
2018,1.9,MV,230
2018,2,MV,228
2018,2.1,MV,246
2018,2.2,MV,299
2018,2.3,MV,304
2018,2.4,MV,260
2018,2.5,MV,271
2018,2.6,MV,286
2018,2.7,MV,302
2018,2.8,MV,261
2018,2.9,MV,253
2018,3,MV,258
2018,3.1,MV,219
2018,3.2,MV,208
2018,3.3,MV,165
2018,3.4,MV,85
2018,3.5,MV,52
2018,3.6,MV,16
2018,3.7,MV,3
2018,3.8,MV,0
2018,3.9,MV,0
2018,4,MV,0
2018,1,NI,308
2018,1.1,NI,193
2018,1.2,NI,284
2018,1.3,NI,417
2018,1.4,NI,546
2018,1.5,NI,629
2018,1.6,NI,702
2018,1.7,NI,813
2018,1.8,NI,966
2018,1.9,NI,1061
2018,2,NI,1040
2018,2.1,NI,1240
2018,2.2,NI,1356
2018,2.3,NI,1457
2018,2.4,NI,1615
2018,2.5,NI,1698
2018,2.6,NI,1783
2018,2.7,NI,1796
2018,2.8,NI,1929
2018,2.9,NI,2035
2018,3,NI,1882
2018,3.1,NI,1867
2018,3.2,NI,1821
2018,3.3,NI,1654
2018,3.4,NI,1395
2018,3.5,NI,881
2018,3.6,NI,527
2018,3.7,NI,159
2018,3.8,NI,37
2018,3.9,NI,4
2018,4,NI,0
2018,1,NW,1523
2018,1.1,NW,919
2018,1.2,NW,1239
2018,1.3,NW,1590
2018,1.4,NW,1806
2018,1.5,NW,2013
2018,1.6,NW,2340
2018,1.7,NW,2613
2018,1.8,NW,2861
2018,1.9,NW,3174
2018,2,NW,3175
2018,2.1,NW,3469
2018,2.2,NW,3811
2018,2.3,NW,3979
2018,2.4,NW,4220
2018,2.5,NW,4305
2018,2.6,NW,4361
2018,2.7,NW,4343
2018,2.8,NW,4498
2018,2.9,NW,4610
2018,3,NW,4209
2018,3.1,NW,4075
2018,3.2,NW,3885
2018,3.3,NW,3332
2018,3.4,NW,2672
2018,3.5,NW,2008
2018,3.6,NW,1074
2018,3.7,NW,397
2018,3.8,NW,94
2018,3.9,NW,11
2018,4,NW,6
2018,1,RP,215
2018,1.1,RP,134
2018,1.2,RP,219
2018,1.3,RP,260
2018,1.4,RP,340
2018,1.5,RP,431
2018,1.6,RP,507
2018,1.7,RP,522
2018,1.8,RP,609
2018,1.9,RP,693
2018,2,RP,742
2018,2.1,RP,760
2018,2.2,RP,776
2018,2.3,RP,846
2018,2.4,RP,896
2018,2.5,RP,895
2018,2.6,RP,936
2018,2.7,RP,908
2018,2.8,RP,1018
2018,2.9,RP,943
2018,3,RP,968
2018,3.1,RP,891
2018,3.2,RP,836
2018,3.3,RP,772
2018,3.4,RP,520
2018,3.5,RP,409
2018,3.6,RP,196
2018,3.7,RP,90
2018,3.8,RP,28
2018,3.9,RP,6
2018,4,RP,9
2018,1,SH,109
2018,1.1,SH,86
2018,1.2,SH,117
2018,1.3,SH,172
2018,1.4,SH,222
2018,1.5,SH,247
2018,1.6,SH,270
2018,1.7,SH,319
2018,1.8,SH,376
2018,1.9,SH,414
2018,2,SH,484
2018,2.1,SH,578
2018,2.2,SH,542
2018,2.3,SH,604
2018,2.4,SH,652
2018,2.5,SH,658
2018,2.6,SH,741
2018,2.7,SH,822
2018,2.8,SH,808
2018,2.9,SH,802
2018,3,SH,767
2018,3.1,SH,722
2018,3.2,SH,718
2018,3.3,SH,590
2018,3.4,SH,489
2018,3.5,SH,331
2018,3.6,SH,169
2018,3.7,SH,71
2018,3.8,SH,28
2018,3.9,SH,0
2018,4,SH,1
2018,1,SL,62
2018,1.1,SL,40
2018,1.2,SL,45
2018,1.3,SL,80
2018,1.4,SL,93
2018,1.5,SL,86
2018,1.6,SL,123
2018,1.7,SL,116
2018,1.8,SL,133
2018,1.9,SL,134
2018,2,SL,165
2018,2.1,SL,151
2018,2.2,SL,160
2018,2.3,SL,207
2018,2.4,SL,186
2018,2.5,SL,197
2018,2.6,SL,215
2018,2.7,SL,222
2018,2.8,SL,205
2018,2.9,SL,196
2018,3,SL,205
2018,3.1,SL,151
2018,3.2,SL,145
2018,3.3,SL,107
2018,3.4,SL,72
2018,3.5,SL,28
2018,3.6,SL,8
2018,3.7,SL,1
2018,3.8,SL,0
2018,3.9,SL,0
2018,4,SL,0
2018,1,SN,294
2018,1.1,SN,185
2018,1.2,SN,267
2018,1.3,SN,323
2018,1.4,SN,384
2018,1.5,SN,412
2018,1.6,SN,444
2018,1.7,SN,522
2018,1.8,SN,552
2018,1.9,SN,629
2018,2,SN,601
2018,2.1,SN,680
2018,2.2,SN,703
2018,2.3,SN,696
2018,2.4,SN,696
2018,2.5,SN,638
2018,2.6,SN,603
2018,2.7,SN,627
2018,2.8,SN,629
2018,2.9,SN,571
2018,3,SN,510
2018,3.1,SN,401
2018,3.2,SN,357
2018,3.3,SN,243
2018,3.4,SN,162
2018,3.5,SN,83
2018,3.6,SN,28
2018,3.7,SN,7
2018,3.8,SN,0
2018,3.9,SN,0
2018,4,SN,0
2018,1,ST,136
2018,1.1,ST,79
2018,1.2,ST,113
2018,1.3,ST,124
2018,1.4,ST,171
2018,1.5,ST,166
2018,1.6,ST,213
2018,1.7,ST,230
2018,1.8,ST,273
2018,1.9,ST,269
2018,2,ST,262
2018,2.1,ST,328
2018,2.2,ST,304
2018,2.3,ST,265
2018,2.4,ST,319
2018,2.5,ST,306
2018,2.6,ST,331
2018,2.7,ST,314
2018,2.8,ST,292
2018,2.9,ST,309
2018,3,ST,280
2018,3.1,ST,254
2018,3.2,ST,232
2018,3.3,ST,191
2018,3.4,ST,94
2018,3.5,ST,49
2018,3.6,ST,25
2018,3.7,ST,1
2018,3.8,ST,0
2018,3.9,ST,0
2018,4,ST,0
2018,1,TH,167
2018,1.1,TH,146
2018,1.2,TH,181
2018,1.3,TH,228
2018,1.4,TH,246
2018,1.5,TH,254
2018,1.6,TH,314
2018,1.7,TH,287
2018,1.8,TH,340
2018,1.9,TH,332
2018,2,TH,356
2018,2.1,TH,355
2018,2.2,TH,373
2018,2.3,TH,351
2018,2.4,TH,396
2018,2.5,TH,356
2018,2.6,TH,345
2018,2.7,TH,341
2018,2.8,TH,263
2018,2.9,TH,203
2018,3,TH,242
2018,3.1,TH,203
2018,3.2,TH,132
2018,3.3,TH,98
2018,3.4,TH,47
2018,3.5,TH,21
2018,3.6,TH,8
2018,3.7,TH,2
2018,3.8,TH,0
2018,3.9,TH,0
2018,4,TH,0
2019,1,BB,230
2019,1.1,BB,159
2019,1.2,BB,189
2019,1.3,BB,223
2019,1.4,BB,264
2019,1.5,BB,299
2019,1.6,BB,344
2019,1.7,BB,400
2019,1.8,BB,402
2019,1.9,BB,433
2019,2,BB,436
2019,2.1,BB,460
2019,2.2,BB,495
2019,2.3,BB,501
2019,2.4,BB,563
2019,2.5,BB,548
2019,2.6,BB,501
2019,2.7,BB,514
2019,2.8,BB,483
2019,2.9,BB,462
2019,3,BB,385
2019,3.1,BB,368
2019,3.2,BB,312
2019,3.3,BB,194
2019,3.4,BB,98
2019,3.5,BB,47
2019,3.6,BB,19
2019,3.7,BB,3
2019,3.8,BB,0
2019,3.9,BB,0
2019,4,BB,0
2019,1,BE,288
2019,1.1,BE,162
2019,1.2,BE,241
2019,1.3,BE,305
2019,1.4,BE,342
2019,1.5,BE,381
2019,1.6,BE,404
2019,1.7,BE,525
2019,1.8,BE,516
2019,1.9,BE,555
2019,2,BE,541
2019,2.1,BE,616
2019,2.2,BE,641
2019,2.3,BE,713
2019,2.4,BE,752
2019,2.5,BE,793
2019,2.6,BE,768
2019,2.7,BE,808
2019,2.8,BE,818
2019,2.9,BE,811
2019,3,BE,771
2019,3.1,BE,702
2019,3.2,BE,599
2019,3.3,BE,506
2019,3.4,BE,419
2019,3.5,BE,234
2019,3.6,BE,137
2019,3.7,BE,35
2019,3.8,BE,13
2019,3.9,BE,5
2019,4,BE,8
2019,1,BW,821
2019,1.1,BW,532
2019,1.2,BW,653
2019,1.3,BW,900
2019,1.4,BW,1050
2019,1.5,BW,1227
2019,1.6,BW,1439
2019,1.7,BW,1661
2019,1.8,BW,1770
2019,1.9,BW,1944
2019,2,BW,2058
2019,2.1,BW,2314
2019,2.2,BW,2362
2019,2.3,BW,2483
2019,2.4,BW,2488
2019,2.5,BW,2635
2019,2.6,BW,2669
2019,2.7,BW,2620
2019,2.8,BW,2550
2019,2.9,BW,2449
2019,3,BW,2319
2019,3.1,BW,2118
2019,3.2,BW,1922
2019,3.3,BW,1675
2019,3.4,BW,1312
2019,3.5,BW,828
2019,3.6,BW,428
2019,3.7,BW,164
2019,3.8,BW,36
2019,3.9,BW,6
2019,4,BW,3
2019,1,BY,847
2019,1.1,BY,546
2019,1.2,BY,707
2019,1.3,BY,868
2019,1.4,BY,1020
2019,1.5,BY,1241
2019,1.6,BY,1379
2019,1.7,BY,1515
2019,1.8,BY,1781
2019,1.9,BY,2092
2019,2,BY,1959
2019,2.1,BY,2184
2019,2.2,BY,2214
2019,2.3,BY,2289
2019,2.4,BY,2396
2019,2.5,BY,2358
2019,2.6,BY,2360
2019,2.7,BY,2231
2019,2.8,BY,2187
2019,2.9,BY,2116
2019,3,BY,1737
2019,3.1,BY,1648
2019,3.2,BY,1330
2019,3.3,BY,1072
2019,3.4,BY,706
2019,3.5,BY,380
2019,3.6,BY,136
2019,3.7,BY,44
2019,3.8,BY,24
2019,3.9,BY,12
2019,4,BY,13
2019,1,HB,55
2019,1.1,HB,28
2019,1.2,HB,35
2019,1.3,HB,43
2019,1.4,HB,67
2019,1.5,HB,84
2019,1.6,HB,83
2019,1.7,HB,68
2019,1.8,HB,111
2019,1.9,HB,97
2019,2,HB,102
2019,2.1,HB,119
2019,2.2,HB,125
2019,2.3,HB,127
2019,2.4,HB,143
2019,2.5,HB,115
2019,2.6,HB,161
2019,2.7,HB,136
2019,2.8,HB,159
2019,2.9,HB,136
2019,3,HB,128
2019,3.1,HB,130
2019,3.2,HB,105
2019,3.3,HB,85
2019,3.4,HB,67
2019,3.5,HB,43
2019,3.6,HB,16
2019,3.7,HB,7
2019,3.8,HB,7
2019,3.9,HB,0
2019,4,HB,1
2019,1,HE,549
2019,1.1,HE,312
2019,1.2,HE,400
2019,1.3,HE,456
2019,1.4,HE,588
2019,1.5,HE,648
2019,1.6,HE,796
2019,1.7,HE,767
2019,1.8,HE,848
2019,1.9,HE,961
2019,2,HE,970
2019,2.1,HE,1024
2019,2.2,HE,1054
2019,2.3,HE,1107
2019,2.4,HE,1108
2019,2.5,HE,1107
2019,2.6,HE,1126
2019,2.7,HE,1122
2019,2.8,HE,1155
2019,2.9,HE,1114
2019,3,HE,1073
2019,3.1,HE,991
2019,3.2,HE,861
2019,3.3,HE,739
2019,3.4,HE,613
2019,3.5,HE,415
2019,3.6,HE,211
2019,3.7,HE,100
2019,3.8,HE,16
2019,3.9,HE,1
2019,4,HE,0
2019,1,HH,141
2019,1.1,HH,103
2019,1.2,HH,131
2019,1.3,HH,188
2019,1.4,HH,210
2019,1.5,HH,235
2019,1.6,HH,289
2019,1.7,HH,285
2019,1.8,HH,336
2019,1.9,HH,346
2019,2,HH,360
2019,2.1,HH,404
2019,2.2,HH,451
2019,2.3,HH,448
2019,2.4,HH,432
2019,2.5,HH,494
2019,2.6,HH,482
2019,2.7,HH,521
2019,2.8,HH,496
2019,2.9,HH,520
2019,3,HH,456
2019,3.1,HH,435
2019,3.2,HH,380
2019,3.3,HH,312
2019,3.4,HH,262
2019,3.5,HH,164
2019,3.6,HH,95
2019,3.7,HH,29
2019,3.8,HH,8
2019,3.9,HH,2
2019,4,HH,0
2019,1,MV,109
2019,1.1,MV,55
2019,1.2,MV,77
2019,1.3,MV,106
2019,1.4,MV,144
2019,1.5,MV,137
2019,1.6,MV,181
2019,1.7,MV,201
2019,1.8,MV,189
2019,1.9,MV,230
2019,2,MV,226
2019,2.1,MV,250
2019,2.2,MV,280
2019,2.3,MV,258
2019,2.4,MV,262
2019,2.5,MV,265
2019,2.6,MV,305
2019,2.7,MV,252
2019,2.8,MV,247
2019,2.9,MV,250
2019,3,MV,252
2019,3.1,MV,208
2019,3.2,MV,220
2019,3.3,MV,151
2019,3.4,MV,100
2019,3.5,MV,47
2019,3.6,MV,16
2019,3.7,MV,6
2019,3.8,MV,0
2019,3.9,MV,0
2019,4,MV,0
2019,1,NI,370
2019,1.1,NI,228
2019,1.2,NI,351
2019,1.3,NI,410
2019,1.4,NI,541
2019,1.5,NI,649
2019,1.6,NI,777
2019,1.7,NI,803
2019,1.8,NI,967
2019,1.9,NI,1060
2019,2,NI,1120
2019,2.1,NI,1245
2019,2.2,NI,1370
2019,2.3,NI,1425
2019,2.4,NI,1595
2019,2.5,NI,1784
2019,2.6,NI,1743
2019,2.7,NI,1804
2019,2.8,NI,1950
2019,2.9,NI,2032
2019,3,NI,1860
2019,3.1,NI,1907
2019,3.2,NI,1859
2019,3.3,NI,1640
2019,3.4,NI,1312
2019,3.5,NI,953
2019,3.6,NI,477
2019,3.7,NI,159
2019,3.8,NI,20
2019,3.9,NI,3
2019,4,NI,0
2019,1,NW,1578
2019,1.1,NW,983
2019,1.2,NW,1296
2019,1.3,NW,1542
2019,1.4,NW,1767
2019,1.5,NW,2152
2019,1.6,NW,2402
2019,1.7,NW,2640
2019,1.8,NW,2869
2019,1.9,NW,3285
2019,2,NW,3169
2019,2.1,NW,3531
2019,2.2,NW,3815
2019,2.3,NW,3798
2019,2.4,NW,4149
2019,2.5,NW,4282
2019,2.6,NW,4376
2019,2.7,NW,4246
2019,2.8,NW,4376
2019,2.9,NW,4386
2019,3,NW,4099
2019,3.1,NW,4001
2019,3.2,NW,3734
2019,3.3,NW,3299
2019,3.4,NW,2667
2019,3.5,NW,1912
2019,3.6,NW,1024
2019,3.7,NW,409
2019,3.8,NW,80
2019,3.9,NW,12
2019,4,NW,19
2019,1,RP,277
2019,1.1,RP,162
2019,1.2,RP,194
2019,1.3,RP,243
2019,1.4,RP,322
2019,1.5,RP,409
2019,1.6,RP,428
2019,1.7,RP,505
2019,1.8,RP,577
2019,1.9,RP,665
2019,2,RP,663
2019,2.1,RP,683
2019,2.2,RP,744
2019,2.3,RP,856
2019,2.4,RP,866
2019,2.5,RP,886
2019,2.6,RP,888
2019,2.7,RP,948
2019,2.8,RP,936
2019,2.9,RP,910
2019,3,RP,925
2019,3.1,RP,930
2019,3.2,RP,858
2019,3.3,RP,718
2019,3.4,RP,617
2019,3.5,RP,443
2019,3.6,RP,220
2019,3.7,RP,85
2019,3.8,RP,28
2019,3.9,RP,7
2019,4,RP,8
2019,1,SH,117
2019,1.1,SH,91
2019,1.2,SH,140
2019,1.3,SH,155
2019,1.4,SH,199
2019,1.5,SH,257
2019,1.6,SH,315
2019,1.7,SH,365
2019,1.8,SH,396
2019,1.9,SH,457
2019,2,SH,444
2019,2.1,SH,550
2019,2.2,SH,605
2019,2.3,SH,608
2019,2.4,SH,739
2019,2.5,SH,660
2019,2.6,SH,731
2019,2.7,SH,757
2019,2.8,SH,844
2019,2.9,SH,783
2019,3,SH,819
2019,3.1,SH,785
2019,3.2,SH,714
2019,3.3,SH,636
2019,3.4,SH,481
2019,3.5,SH,369
2019,3.6,SH,181
2019,3.7,SH,67
2019,3.8,SH,26
2019,3.9,SH,4
2019,4,SH,1
2019,1,SL,68
2019,1.1,SL,41
2019,1.2,SL,65
2019,1.3,SL,80
2019,1.4,SL,73
2019,1.5,SL,65
2019,1.6,SL,103
2019,1.7,SL,113
2019,1.8,SL,116
2019,1.9,SL,118
2019,2,SL,151
2019,2.1,SL,140
2019,2.2,SL,158
2019,2.3,SL,152
2019,2.4,SL,184
2019,2.5,SL,207
2019,2.6,SL,172
2019,2.7,SL,208
2019,2.8,SL,182
2019,2.9,SL,174
2019,3,SL,171
2019,3.1,SL,134
2019,3.2,SL,136
2019,3.3,SL,101
2019,3.4,SL,63
2019,3.5,SL,31
2019,3.6,SL,4
2019,3.7,SL,1
2019,3.8,SL,0
2019,3.9,SL,0
2019,4,SL,0
2019,1,SN,308
2019,1.1,SN,210
2019,1.2,SN,283
2019,1.3,SN,338
2019,1.4,SN,388
2019,1.5,SN,436
2019,1.6,SN,538
2019,1.7,SN,573
2019,1.8,SN,608
2019,1.9,SN,624
2019,2,SN,622
2019,2.1,SN,647
2019,2.2,SN,718
2019,2.3,SN,731
2019,2.4,SN,702
2019,2.5,SN,699
2019,2.6,SN,629
2019,2.7,SN,643
2019,2.8,SN,613
2019,2.9,SN,557
2019,3,SN,493
2019,3.1,SN,424
2019,3.2,SN,359
2019,3.3,SN,237
2019,3.4,SN,205
2019,3.5,SN,52
2019,3.6,SN,18
2019,3.7,SN,3
2019,3.8,SN,2
2019,3.9,SN,0
2019,4,SN,0
2019,1,ST,144
2019,1.1,ST,65
2019,1.2,ST,118
2019,1.3,ST,128
2019,1.4,ST,158
2019,1.5,ST,178
2019,1.6,ST,213
2019,1.7,ST,201
2019,1.8,ST,243
2019,1.9,ST,266
2019,2,ST,261
2019,2.1,ST,255
2019,2.2,ST,302
2019,2.3,ST,280
2019,2.4,ST,301
2019,2.5,ST,303
2019,2.6,ST,286
2019,2.7,ST,277
2019,2.8,ST,297
2019,2.9,ST,314
2019,3,ST,320
2019,3.1,ST,240
2019,3.2,ST,206
2019,3.3,ST,138
2019,3.4,ST,114
2019,3.5,ST,45
2019,3.6,ST,16
2019,3.7,ST,6
2019,3.8,ST,0
2019,3.9,ST,0
2019,4,ST,0
2019,1,TH,200
2019,1.1,TH,122
2019,1.2,TH,154
2019,1.3,TH,176
2019,1.4,TH,234
2019,1.5,TH,257
2019,1.6,TH,297
2019,1.7,TH,318
2019,1.8,TH,342
2019,1.9,TH,394
2019,2,TH,364
2019,2.1,TH,370
2019,2.2,TH,374
2019,2.3,TH,407
2019,2.4,TH,412
2019,2.5,TH,350
2019,2.6,TH,374
2019,2.7,TH,306
2019,2.8,TH,317
2019,2.9,TH,291
2019,3,TH,235
2019,3.1,TH,183
2019,3.2,TH,146
2019,3.3,TH,83
2019,3.4,TH,50
2019,3.5,TH,26
2019,3.6,TH,13
2019,3.7,TH,2
2019,3.8,TH,2
2019,3.9,TH,0
2019,4,TH,0
2020,1,BB,231
2020,1.1,BB,128
2020,1.2,BB,160
2020,1.3,BB,215
2020,1.4,BB,257
2020,1.5,BB,309
2020,1.6,BB,319
2020,1.7,BB,351
2020,1.8,BB,408
2020,1.9,BB,442
2020,2,BB,426
2020,2.1,BB,455
2020,2.2,BB,470
2020,2.3,BB,513
2020,2.4,BB,543
2020,2.5,BB,470
2020,2.6,BB,487
2020,2.7,BB,504
2020,2.8,BB,485
2020,2.9,BB,464
2020,3,BB,380
2020,3.1,BB,348
2020,3.2,BB,271
2020,3.3,BB,199
2020,3.4,BB,111
2020,3.5,BB,60
2020,3.6,BB,15
2020,3.7,BB,2
2020,3.8,BB,0
2020,3.9,BB,0
2020,4,BB,0
2020,1,BE,337
2020,1.1,BE,220
2020,1.2,BE,273
2020,1.3,BE,319
2020,1.4,BE,395
2020,1.5,BE,442
2020,1.6,BE,429
2020,1.7,BE,544
2020,1.8,BE,544
2020,1.9,BE,610
2020,2,BE,578
2020,2.1,BE,623
2020,2.2,BE,636
2020,2.3,BE,699
2020,2.4,BE,727
2020,2.5,BE,700
2020,2.6,BE,680
2020,2.7,BE,763
2020,2.8,BE,743
2020,2.9,BE,711
2020,3,BE,676
2020,3.1,BE,538
2020,3.2,BE,540
2020,3.3,BE,458
2020,3.4,BE,334
2020,3.5,BE,206
2020,3.6,BE,112
2020,3.7,BE,24
2020,3.8,BE,4
2020,3.9,BE,1
2020,4,BE,0
2020,1,BW,1010
2020,1.1,BW,563
2020,1.2,BW,784
2020,1.3,BW,959
2020,1.4,BW,1080
2020,1.5,BW,1246
2020,1.6,BW,1519
2020,1.7,BW,1498
2020,1.8,BW,1786
2020,1.9,BW,1865
2020,2,BW,1940
2020,2.1,BW,2056
2020,2.2,BW,2224
2020,2.3,BW,2315
